item,name,location,country,countryLabel
http://www.wikidata.org/entity/Q199948,Universidad de Concepción,Point(-73.0341825 -36.8294765),http://www.wikidata.org/entity/Q298,Chile
http://www.wikidata.org/entity/Q489331,숭실대학,Point(126.95627 37.496295),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q5019318,Caleb University,Point(3.63903008 6.669481107),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q107976369,Pan-Atlantic University,Point(3.8462184 6.4755735),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q39988,연세대학교,Point(126.936944444 37.560277777),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q5182920,Crawford University,Point(3.135877624 6.52882318),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q56143,Chosun University,Point(126.933055555 35.142222222),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q5991557,Igbenedion University,Point(5.3958046 6.7302189),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q4748684,Amrita Vishwa Vidyapeetham,Point(76.90277778 10.90111111),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q890755,Yakın Doğu Üniversitesi,Point(33.32373 35.22669),http://www.wikidata.org/entity/Q23681,Turkish Republic of Northern Cyprus
http://www.wikidata.org/entity/Q1095773,Clark University,Point(-71.823169 42.250977),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q12585152,광주여자전문대학,Point(126.797366 35.163806),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q30681467,Coal City University,Point(7.584740826 6.461725339),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q25058285,"Hallmark University, Ijebu-Itele, Ogun State",Point(4.048157208 6.97181166),http://www.wikidata.org/entity/Q1033,Nigeria
