item,name,location,country,countryLabel
http://www.wikidata.org/entity/Q1552981,Маскоўскі інстытут нафтахімічнай і газавай прамысловасці,Point(37.555277777 55.691944444),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q80207,Львоўскі ўніверсітэт імя Яна Казіміра,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q1817137,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Point(-47.0694 -22.8172),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q153265,University of Cincinnati,Point(-84.5155 39.132),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3509297,University of Abuja,Point(7.180290906 8.980318489),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q1147874,Tshwane-Universiteit vir Tegnologie,Point(28.1617 -25.7322),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q315175,Akademie für Malerei,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1550192,Filmuniversität Babelsberg „Konrad Wolf“,Point(13.116667 52.388611),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q315175,Hochschule für Graphik und Buchkunst Leipzig,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q315175,Königliche Akademie für graphische Künste und Buchgewerbe,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q315175,Königliche Kunstakademie und Kunstgewerbeschule,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q557597,Chuo Kikuu cha Dar es Salaam,Point(39.2057 -6.7816),http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q315175,Staatliche Akademie für graphische Künste und Buchgewerbe,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q315175,"Zeichnungs-, Malerey- und Architectur-Academie",Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q16952,北京大学,Point(116.305277777 39.989722222),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q98955788,Nigerian Army University Biu,Point(12.161106858 10.61918408),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q1998811,Yunibesiti ya Bokone-Bophirima,Point(27.093062 -26.693492),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q2378801,Ленінградскі інстытут інжынераў чыгуначнага транспарту,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q422166,Universidad del Atlántico,Point(-74.8753886 11.0191934),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q97460961,Consejo de Representantes de Estudiantes de la UCLM,Point(-3.920611111 38.994111111),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q7896523,University of Uyo,Point(7.894804 5.053664),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q31392,Univerzita Komenského v Bratislave,Point(17.115944444 48.141222222),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q107657111,Hindi University,Point(88.3358928 22.596728),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q3551407,Universidade Federal do ABC,Point(-46.528 -23.645),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q975461,الْجَامِعَة اللُّبْنَانِيَّة,Point(35.522189 33.827815),http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q477988,Universidad Pablo de Olavide,Point(-5.938 37.355),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q107350957,Universidad Nacional de Educación a Distancia,Point(9.767954368 1.868311866),http://www.wikidata.org/entity/Q983,Equatorial Guinea
http://www.wikidata.org/entity/Q133965,Кубанский государственный аграрный университет,Point(38.9285 45.0467),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q677993,Universiteit van Suid-Afrika,Point(28.199444444 -25.767222222),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q152838,Georg-August-Universität Göttingen,Point(9.93792 51.533979833),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q4062927,Алтайскі дзяржаўны аграрны ўніверсітэт,Point(83.78313801 53.32977701),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4062927,Алтайскі сельскагаспадарчы інстытут,Point(83.78313801 53.32977701),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q240631,Универзитет у Београду,Point(20.4575 44.818611111),http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q1147874,Tshwane University of Technology,Point(28.1617 -25.7322),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q3044628,University of Liberia,Point(-10.7947 6.29917),http://www.wikidata.org/entity/Q1014,Liberia
http://www.wikidata.org/entity/Q414245,AGH Wissenschaftlich–Technische Universität,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1816069,University of Benin,Point(5.60015 6.3337),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q14692455,University of Maryland Global Campus,Point(-76.9567 38.9858),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q414245,AGH University of Science and Technology,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q280247,Universidade Federal Fluminense,Point(-43.1165843 -22.9032307),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q1229924,Πανεπιστήμιο Ιωαννίνων,Point(20.84 39.62),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q9366812,Nyitrai Konstantin Filozófus Egyetem,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q9366812,Nyitrai Pedagógiai Egyetem,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q9366812,Nyitrai Pedagógiai Főiskola,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q539881,Universidad de La Laguna,Point(-16.317047222 28.481761111),http://www.wikidata.org/entity/Q29,Spain
